CustomerID,Cluster
14057,2
14060,2
14062,2
14064,2
14075,2
14078,2
14085,2
14088,2
14092,2
14096,2
14099,2
14101,2
14102,2
14105,2
14107,2
14110,2
14112,2
14113,2
14116,2
14121,2
14124,2
14125,2
14128,2
14129,2
14132,2
14135,2
14138,2
14139,2
14140,2
14141,2
14145,2
14146,2
14150,2
14152,2
14158,2
14163,2
14164,2
14175,2
14180,2
14188,2
14189,2
14191,2
14193,2
14194,2
14209,2
14210,2
14211,2
14212,2
14214,2
14215,2
14216,2
14217,2
14221,2
14222,2
14223,2
14226,2
14227,2
14229,2
14232,2
14233,2
14235,2
14239,2
14240,2
14243,2
14245,2
14246,2
14250,2
14251,2
14256,2
14257,2
14258,2
14262,2
14267,2
14276,2
14282,2
14285,2
14286,2
14290,2
14291,2
14292,2
14293,2
14297,2
14298,2
14299,2
14301,2
14305,2
14306,2
14307,2
14309,2
14312,2
14315,2
14321,2
14329,2
14332,2
14334,2
14336,2
14341,2
14346,2
14352,2
14359,2
14360,2
14364,2
14367,2
14383,2
14387,2
14388,2
14389,2
14390,2
14395,2
14397,2
14400,2
14401,2
14403,2
14404,2
14407,2
14408,2
14409,2
14412,2
14414,2
14415,2
14418,2
14421,2
14422,2
14426,2
14434,2
14440,2
14441,2
14443,2
14447,2
14459,2
14460,2
14466,2
14475,2
14477,2
14481,2
14482,2
14488,2
14493,2
14503,2
14507,2
14511,2
14514,2
14515,2
14522,2
14525,2
14527,2
14530,2
14533,2
14534,2
14540,2
14541,2
14543,2
14544,2
14547,2
14548,2
14550,2
14554,2
14557,2
14560,2
14561,2
14562,2
14565,2
14567,2
14572,2
14595,2
14597,2
14607,2
14608,2
14609,2
14621,2
14626,2
14631,2
14639,2
14640,2
14643,2
14655,2
14659,2
14665,2
14667,2
14673,2
14676,2
14680,2
14687,2
14688,2
14691,2
14696,2
14700,2
14702,2
14708,2
14709,2
14713,2
14715,2
14725,2
14732,2
14733,2
14735,2
14737,2
14738,2
14739,2
14740,2
14741,2
14744,2
14745,2
14748,2
14754,2
14755,2
14756,2
14758,2
14759,2
14766,2
14769,2
14770,2
14775,2
14776,2
14788,2
14790,2
14794,2
14796,2
14800,2
14803,2
14808,2
14815,2
14817,2
14824,2
14825,2
14828,2
14834,2
14837,2
14841,2
14842,2
14844,2
14849,2
14852,2
14854,2
14856,2
14857,2
14859,2
14862,2
14866,2
14868,2
14875,2
14878,2
14883,2
14885,2
14887,2
14891,2
14893,2
14895,2
14897,2
14898,2
14901,2
14904,2
14907,2
14913,2
14916,2
14918,2
14920,2
14921,2
14923,2
14944,2
14948,2
14952,2
14959,2
14961,2
14970,2
14997,2
15002,2
15023,2
15024,2
15027,2
15028,2
15032,2
15034,2
15039,2
15044,2
15046,2
15050,2
15053,2
15057,2
15061,2
15062,2
15065,2
15067,2
15069,2
15073,2
15074,2
15075,2
15076,2
15078,2
15088,2
15089,2
15093,2
15095,2
15098,2
15104,2
15105,2
15106,2
15111,2
15113,2
15114,2
15116,2
15117,2
15118,2
15122,2
15123,2
15125,2
15128,2
15129,2
15132,2
15133,2
15134,2
15136,2
15140,2
15144,2
15145,2
15146,2
15150,2
15152,2
15156,2
15157,2
15159,2
15172,2
15179,2
15181,2
15187,2
15189,2
15192,2
15194,2
15195,2
15197,2
15199,2
15201,2
15203,2
15214,2
15218,2
15220,2
15222,2
15227,2
15228,2
15232,2
15235,2
15237,2
15238,2
15239,2
15240,2
15241,2
15244,2
15245,2
15249,2
15251,2
15252,2
15253,2
15255,2
15260,2
15265,2
15267,2
15270,2
15271,2
15274,2
15275,2
15281,2
15288,2
15289,2
15290,2
15291,2
15296,2
15298,2
15299,2
15301,2
15306,2
15311,2
15312,2
15315,2
15321,2
15322,2
15329,2
15330,2
15333,2
15341,2
15358,2
15364,2
15365,2
15366,2
15367,2
15370,2
15372,2
15373,2
15379,2
15380,2
15382,2
15384,2
15392,2
15394,2
15398,2
15399,2
15402,2
15410,2
15411,2
15416,2
15421,2
15433,2
15434,2
15443,2
15449,2
15465,2
15473,2
15478,2
15482,2
15484,2
15485,2
15489,2
15491,2
15492,2
15497,2
15498,2
15500,2
15502,2
15505,2
15513,2
15514,2
15518,2
15521,2
15527,2
15530,2
15544,2
15547,2
15549,2
15563,2
15568,2
15569,2
15570,2
15572,2
15576,2
15582,2
15587,2
15594,2
15596,2
15599,2
15601,2
15602,2
15606,2
15608,2
15611,2
15615,2
15618,2
15620,2
15621,2
15622,2
15625,2
15626,2
15628,2
15630,2
15632,2
15640,2
15641,2
15651,2
15653,2
15654,2
15660,2
15665,2
15671,2
15673,2
15674,2
15676,2
15680,2
15681,2
15687,2
15694,2
15696,2
15704,2
15708,2
15712,2
15722,2
15727,2
15730,2
15737,2
15738,2
15747,2
15749,2
15750,2
15755,2
15757,2
15764,2
15769,2
15773,2
15782,2
15785,2
15786,2
15789,2
15791,2
15793,2
15795,2
15796,2
15797,2
15801,2
15804,2
15805,2
15806,2
15808,2
15810,2
15811,2
15812,2
15813,2
15814,2
15815,2
15819,2
15822,2
15826,2
15827,2
15829,2
15831,2
15832,2
15838,2
15839,2
15841,2
15845,2
15854,2
15856,2
15861,2
15864,2
15874,2
15898,2
15903,2
15932,2
15933,2
15939,2
15947,2
15948,2
15950,2
15953,2
15955,2
15971,2
15974,2
15977,2
15978,2
15980,2
15981,2
15983,2
15984,2
15985,2
15987,2
16000,2
16003,2
16009,2
16011,2
16012,2
16013,2
16019,2
16020,2
16027,2
16029,2
16033,2
16036,2
16040,2
16041,2
16042,2
16043,2
16045,2
16053,2
16057,2
16062,2
16066,2
16070,2
16076,2
16079,2
16081,2
16083,2
16086,2
16092,2
16094,2
16098,2
16099,2
16101,2
16102,2
16103,2
16107,2
16108,2
16109,2
16120,2
16122,2
16126,2
16128,2
16131,2
16133,2
16140,2
16143,2
16145,2
16146,2
16150,2
16152,2
16153,2
16156,2
16160,2
16161,2
16164,2
16168,2
16169,2
16170,2
16172,2
16173,2
16174,2
16175,2
16180,2
16182,2
16184,2
16186,2
16187,2
16188,2
16191,2
16201,2
16209,2
16210,2
16214,2
16218,2
16224,2
16232,2
16240,2
16242,2
16244,2
16245,2
16249,2
16253,2
16255,2
16256,2
16258,2
16265,2
16270,2
16271,2
16276,2
16279,2
16281,2
16283,2
16293,2
16295,2
16303,2
16306,2
16308,2
16309,2
16316,2
16317,2
16327,2
16333,2
16341,2
16350,2
16353,2
16358,2
16359,2
16369,2
16377,2
16379,2
16380,2
16389,2
16393,2
16394,2
16398,2
16401,2
16407,2
16409,2
16416,2
16419,2
16422,2
16434,2
16440,2
16446,2
16455,2
16456,2
16458,2
16463,2
16466,2
16477,2
16480,2
16491,2
16493,2
16494,2
16496,2
16497,2
16503,2
16505,2
16515,2
16523,2
16525,2
16531,2
16532,2
16539,2
16546,2
16550,2
16551,2
16553,2
16556,2
16558,2
16560,2
16563,2
16567,2
16570,2
16571,2
16572,2
16574,2
16584,2
16592,2
16600,2
16607,2
16609,2
16612,2
16618,2
16624,2
16626,2
16628,2
16633,2
16637,2
16638,2
16639,2
16644,2
16652,2
16653,2
16655,2
16656,2
16660,2
16670,2
16671,2
16672,2
16676,2
16678,2
16681,2
16682,2
16684,2
16688,2
16698,2
16700,2
16701,2
16705,2
16709,2
16711,2
16712,2
16713,2
16714,2
16715,2
16717,2
16718,2
16719,2
16722,2
16729,2
16735,2
16743,2
16745,2
16746,2
16747,2
16748,2
16751,2
16754,2
16759,2
16762,2
16766,2
16767,2
16775,2
16779,2
16782,2
16790,2
16801,2
16807,2
16814,2
16817,2
16818,2
16825,2
16837,2
16839,2
16841,2
16842,2
16843,2
16859,2
16871,2
16873,2
16875,2
16881,2
16889,2
16902,2
16905,2
16912,2
16919,2
16923,2
16927,2
16928,2
16929,2
16934,2
16938,2
16940,2
16945,2
16948,2
16949,2
16950,2
16951,2
16954,2
16966,2
16969,2
16979,2
16980,2
16983,2
16984,2
16985,2
16986,2
16987,2
16989,2
16992,2
16996,2
16997,2
17001,2
17002,2
17004,2
17017,2
17029,2
17033,2
17037,2
17041,2
17042,2
17043,2
17044,2
17046,2
17047,2
17049,2
17050,2
17054,2
17058,2
17061,2
17063,2
17068,2
17069,2
17071,2
17078,2
17082,2
17083,2
17084,2
17086,2
17088,2
17090,2
17091,2
17092,2
17095,2
17100,2
17101,2
17107,2
17131,2
17133,2
17135,2
17139,2
17144,2
17147,2
17152,2
17154,2
17158,2
17159,2
17160,2
17162,2
17164,2
17169,2
17172,2
17173,2
17175,2
17183,2
17188,2
17193,2
17203,2
17204,2
17205,2
17211,2
17213,2
17227,2
17228,2
17230,2
17242,2
17243,2
17244,2
17262,2
17268,2
17272,2
17277,2
17282,2
17288,2
17293,2
17299,2
17302,2
17306,2
17311,2
17313,2
17314,2
17315,2
17317,2
17320,2
17324,2
17338,2
17340,2
17350,2
17353,2
17354,2
17364,2
17365,2
17368,2
17377,2
17381,2
17386,2
17388,2
17389,2
17391,2
17396,2
17400,2
17402,2
17405,2
17406,2
17410,2
17412,2
17414,2
17416,2
17419,2
17422,2
17425,2
17426,2
17428,2
17429,2
17434,2
17442,2
17447,2
17449,2
17450,2
17451,2
17457,2
17469,2
17470,2
17481,2
17490,2
17491,2
17499,2
17503,2
17504,2
17505,2
17509,2
17511,2
17512,2
17519,2
17521,2
17522,2
17523,2
17528,2
17537,2
17552,2
17553,2
17554,2
17560,2
17562,2
17567,2
17576,2
17581,2
17584,2
17588,2
17589,2
17591,2
17593,2
17594,2
17596,2
17597,2
17602,2
17612,2
17613,2
17618,2
17621,2
17624,2
17629,2
17633,2
17642,2
17644,2
17648,2
17649,2
17651,2
17652,2
17653,2
17655,2
17656,2
17658,2
17659,2
17663,2
17664,2
17666,2
17667,2
17669,2
17671,2
17672,2
17674,2
17675,2
17676,2
17677,2
17679,2
17682,2
17685,2
17686,2
17690,2
17692,2
17695,2
17696,2
17700,2
17702,2
17703,2
17705,2
17706,2
17716,2
17719,2
17720,2
17722,2
17723,2
17725,2
17727,2
17728,2
17730,2
17731,2
17735,2
17738,2
17739,2
17744,2
17750,2
17754,2
17757,2
17768,2
17769,2
17787,2
17790,2
17800,2
17806,2
17809,2
17811,2
17819,2
17838,2
17841,2
17850,2
17856,2
17857,2
17858,2
17861,2
17863,2
17865,2
17867,2
17873,2
17888,2
17919,2
17924,2
17930,2
17932,2
17937,2
17940,2
17949,2
17951,2
17966,2
17970,2
17975,2
17980,2
17997,2
18008,2
18016,2
18017,2
18035,2
18041,2
18044,2
18055,2
18061,2
18065,2
18073,2
18075,2
18077,2
18079,2
18080,2
18087,2
18092,2
18093,2
18094,2
18097,2
18102,2
18109,2
18121,2
18123,2
18130,2
18133,2
18135,2
18139,2
18142,2
18143,2
18144,2
18145,2
18158,2
18161,2
18167,2
18170,2
18171,2
18172,2
18173,2
18177,2
18178,2
18179,2
18180,2
18188,2
18189,2
18192,2
18194,2
18198,2
18202,2
18204,2
18210,2
18217,2
18218,2
18219,2
18221,2
18223,2
18225,2
18226,2
18229,2
18230,2
18231,2
18235,2
18237,2
18239,2
18241,2
18242,2
18245,2
18248,2
18251,2
18257,2
18259,2
18260,2
18263,2
18272,2
18287,2
